Timestamp,,,,,,,,
3/12/2023 16:24:43,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 16:25:55,Shoichi [Tennis Ace],Jayce [Socially Awkward],Carl [Echo],Dave [Password],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 16:27:58,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 16:33:56,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 16:40:02,Shoichi [Tennis Ace],Harold [Extracurricular Activities],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Gabriel [Burrows]
3/12/2023 16:57:08,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 17:00:16,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Asterion [Minotaur Hotel],Jun [Tennis Ace],Lyall [Lyre],Ranok [Far Beyond The World],Gabriel [Burrows]
3/12/2023 17:00:43,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Gabriel [Burrows]
3/12/2023 17:07:27,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 17:13:07,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 17:14:12,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Gabriel [Burrows]
3/12/2023 17:46:03,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 18:05:50,Shoichi [Tennis Ace],Jayce [Socially Awkward],Carl [Echo],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 18:07:25,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 18:14:49,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 18:22:40,Amicus [Adastra],,Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 18:38:40,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 18:44:55,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 19:02:44,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 19:58:04,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 20:31:51,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 20:44:54,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/12/2023 20:52:15,Shoichi [Tennis Ace],Harold [Extracurricular Activities],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 21:03:36,Amicus [Adastra],Jayce [Socially Awkward],Carl [Echo],Dave [Password],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 21:57:43,Amicus [Adastra],Jayce [Socially Awkward],Carl [Echo],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/12/2023 22:18:08,Amicus [Adastra],Jayce [Socially Awkward],Carl [Echo],Asterion [Minotaur Hotel],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/12/2023 23:48:48,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],,Jun [Tennis Ace],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/13/2023 0:59:55,Amicus [Adastra],Harold [Extracurricular Activities],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/13/2023 1:35:42,Amicus [Adastra],,Carl [Echo],,Cooper [Remember The Flowers],,,
3/13/2023 2:23:56,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/13/2023 5:49:03,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/13/2023 6:30:48,Shoichi [Tennis Ace],Harold [Extracurricular Activities],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/13/2023 6:57:26,Amicus [Adastra],Harold [Extracurricular Activities],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/13/2023 8:20:41,Amicus [Adastra],Harold [Extracurricular Activities],Todd [The Smoke Room],Asterion [Minotaur Hotel],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/13/2023 10:32:37,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/13/2023 10:34:42,Shoichi [Tennis Ace],,,,Jun [Tennis Ace],,,
3/13/2023 10:41:44,Amicus [Adastra],Harold [Extracurricular Activities],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/13/2023 12:44:02,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Asterion [Minotaur Hotel],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Gabriel [Burrows]
3/13/2023 13:44:01,Shoichi [Tennis Ace],,,,Jun [Tennis Ace],Sidd [Temptation's Ballad],,Artemi [Temptation's Ballad]
3/13/2023 14:18:11,Shoichi [Tennis Ace],Harold [Extracurricular Activities],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Sidd [Temptation's Ballad],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/13/2023 17:01:57,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/13/2023 17:25:57,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],,Jun [Tennis Ace],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/14/2023 0:47:28,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Jun [Tennis Ace],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/14/2023 13:41:36,Shoichi [Tennis Ace],Harold [Extracurricular Activities],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Gabriel [Burrows]
3/14/2023 15:00:54,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/14/2023 16:27:12,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Cooper [Remember The Flowers],Lyall [Lyre],Nikolai [The Smoke Room],Gabriel [Burrows]
3/15/2023 2:53:45,Amicus [Adastra],Jayce [Socially Awkward],Todd [The Smoke Room],Dave [Password],Cooper [Remember The Flowers],Lyall [Lyre],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
3/15/2023 11:07:13,Amicus [Adastra],Harold [Extracurricular Activities],Carl [Echo],Dave [Password],,Lyall [Lyre],Nikolai [The Smoke Room],Artemi [Temptation's Ballad]
3/15/2023 14:13:25,Shoichi [Tennis Ace],Jayce [Socially Awkward],Todd [The Smoke Room],Asterion [Minotaur Hotel],Jun [Tennis Ace],Sidd [Temptation's Ballad],Ranok [Far Beyond The World],Artemi [Temptation's Ballad]
